Wavelength (nm),Reflectance
1156.0,0.6665141430948419
1157.0,0.6659317803660565
1158.0,0.6653494176372712
1159.0,0.6653494176372712
1160.0,0.6641846921797004
1161.0,0.6633111480865224
1162.0,0.6630199667221297
1163.0,0.6630199667221297
1164.0,0.6627287853577369
1165.0,0.6624376039933443
1166.0,0.661855241264559
1167.0,0.6621464226289516
1168.0,0.6621464226289516
1169.0,0.661855241264559
1170.0,0.6612728785357737
1171.0,0.6612728785357737
1172.0,0.6598169717138103
1173.0,0.6601081530782029
1174.0,0.6601081530782029
1175.0,0.6598169717138103
1176.0,0.6603993344425957
1177.0,0.6595257903494176
1178.0,0.6592346089850248
1179.0,0.6583610648918469
1180.0,0.6574875207986688
1181.0,0.6571963394342761
1182.0,0.6574875207986688
1183.0,0.6569051580698835
1184.0,0.6566139767054908
1185.0,0.656322795341098
1186.0,0.6554492512479201
1187.0,0.6551580698835274
1188.0,0.6548668885191348
1189.0,0.6539933444259567
1190.0,0.6548668885191348
1191.0,0.6574875207986688
1192.0,0.656322795341098
1193.0,0.6551580698835274
1194.0,0.6554492512479201
1195.0,0.6551580698835274
1196.0,0.6557404326123126
1197.0,0.6560316139767054
1198.0,0.6560316139767054
1199.0,0.656322795341098
1200.0,0.6557404326123126
1201.0,0.6554492512479201
1202.0,0.6554492512479201
1203.0,0.6557404326123126
1204.0,0.6557404326123126
1205.0,0.656322795341098
1206.0,0.6554492512479201
1207.0,0.6560316139767054
1208.0,0.6560316139767054
1209.0,0.6566139767054908
1210.0,0.6566139767054907
1211.0,0.6569051580698835
1212.0,0.6571963394342761
1213.0,0.6577787021630614
1214.0,0.6574875207986688
1215.0,0.6569051580698835
1216.0,0.6574875207986688
1217.0,0.6586522462562395
1218.0,0.6583610648918469
1219.0,0.6586522462562395
1220.0,0.6589434276206322
1221.0,0.6589434276206322
1222.0,0.6589434276206323
1223.0,0.6598169717138103
1224.0,0.6601081530782029
1225.0,0.660108153078203
1226.0,0.660108153078203
1227.0,0.660108153078203
1228.0,0.660981697171381
1229.0,0.6612728785357737
1230.0,0.6615640599001663
1231.0,0.6612728785357737
1232.0,0.661855241264559
1233.0,0.661855241264559
1234.0,0.6624376039933443
1235.0,0.661855241264559
1236.0,0.661855241264559
1237.0,0.662728785357737
1238.0,0.6630199667221297
1239.0,0.6633111480865224
1240.0,0.6624376039933443
1241.0,0.6633111480865224
1242.0,0.6633111480865224
1243.0,0.6638935108153077
1244.0,0.6633111480865224
1245.0,0.6644758735440931
1246.0,0.6644758735440931
1247.0,0.6650582362728784
1248.0,0.6641846921797004
1249.0,0.6647670549084858
1250.0,0.6641846921797004
1251.0,0.6638935108153079
1252.0,0.6647670549084858
1253.0,0.6650582362728785
1254.0,0.6656405990016638
1255.0,0.6650582362728785
1256.0,0.6647670549084858
1257.0,0.6650582362728785
1258.0,0.6659317803660565
1259.0,0.6653494176372712
1260.0,0.6656405990016638
1261.0,0.6656405990016638
1262.0,0.6653494176372712
1263.0,0.6659317803660565
1264.0,0.6650582362728785
1265.0,0.6653494176372712
1266.0,0.6659317803660565
1267.0,0.6650582362728785
1268.0,0.6653494176372712
1269.0,0.6653494176372712
1270.0,0.6656405990016638
1271.0,0.6659317803660565
1272.0,0.6653494176372712
1273.0,0.6647670549084858
1274.0,0.6653494176372712
1275.0,0.6656405990016638
1276.0,0.6647670549084858
1277.0,0.6644758735440931
1278.0,0.6644758735440931
1279.0,0.6641846921797004
1280.0,0.6644758735440931
1281.0,0.6644758735440931
1282.0,0.6644758735440931
1283.0,0.6641846921797004
1284.0,0.6644758735440931
1285.0,0.6641846921797004
1286.0,0.6647670549084859
1287.0,0.663602329450915
1288.0,0.6641846921797004
1289.0,0.663602329450915
1290.0,0.6621464226289516
1291.0,0.6630199667221297
1292.0,0.661855241264559
1293.0,0.6612728785357737
1294.0,0.6615640599001663
1295.0,0.6606905158069883
1296.0,0.660981697171381
1297.0,0.6603993344425957
1298.0,0.6601081530782029
1299.0,0.6606905158069883
1300.0,0.6595257903494176
1301.0,0.6574875207986688
1302.0,0.6589434276206322
1303.0,0.6583610648918469
1304.0,0.6571963394342761
1305.0,0.6569051580698835
1306.0,0.656322795341098
1307.0,0.6560316139767054
1308.0,0.6551580698835274
1309.0,0.6548668885191348
1310.0,0.6542845257903492
1311.0,0.6534109816971713
1312.0,0.6531198003327786
1313.0,0.651955074875208
1314.0,0.6507903494176371
1315.0,0.6502079866888518
1316.0,0.6502079866888518
1317.0,0.6490432612312812
1318.0,0.647296173044925
1319.0,0.647296173044925
1320.0,0.6452579034941763
1321.0,0.6452579034941763
1322.0,0.6435108153078202
1323.0,0.642928452579035
1324.0,0.6420549084858568
1325.0,0.6411813643926788
1326.0,0.6394342762063226
1327.0,0.638269550748752
1328.0,0.6373960066555739
1329.0,0.6356489184692179
1330.0,0.6347753743760399
1331.0,0.6341930116472545
1332.0,0.6324459234608983
1333.0,0.6312811980033277
1334.0,0.630116472545757
1335.0,0.6286605657237936
1336.0,0.6274958402662228
1337.0,0.6266222961730449
1338.0,0.6245840266222961
1339.0,0.6234193011647254
1340.0,0.6228369384359401
1341.0,0.621089850249584
1342.0,0.6199251247920132
1343.0,0.6193427620632279
1344.0,0.6175956738768719
1345.0,0.6170133111480863
1346.0,0.6152662229617304
1347.0,0.6141014975041597
1348.0,0.6123544093178035
1349.0,0.612063227953411
1350.0,0.6111896838602328
1351.0,0.6094425956738767
1352.0,0.6079866888519134
1353.0,0.6071131447587353
1354.0,0.6065307820299499
1355.0,0.6044925124792013
1356.0,0.6027454242928452
1357.0,0.6018718801996671
1358.0,0.6009983361064891
1359.0,0.6004159733777037
1360.0,0.6007071547420963
1361.0,0.5998336106489185
1362.0,0.5980865224625624
1363.0,0.5960482529118136
1364.0,0.5945923460898501
1365.0,0.593718801996672
1366.0,0.591971713810316
1367.0,0.591098169717138
1368.0,0.5884775374376039
1369.0,0.587603993344426
1370.0,0.5844009983361065
1371.0,0.5823627287853577
1372.0,0.5797420965058235
1373.0,0.5765391014975041
1374.0,0.5736272878535773
1375.0,0.5704242928452579
1376.0,0.5657653910149749
1377.0,0.5625623960066555
1378.0,0.5599417637271213
1379.0,0.5567387687188019
1380.0,0.5532445923460898
1381.0,0.5480033277870215
1382.0,0.5418885191347753
1383.0,0.5369384359400997
1384.0,0.5308236272878535
1385.0,0.5229617304492512
1386.0,0.5168469217970049
1387.0,0.5095673876871879
1388.0,0.5019966722129783
1389.0,0.49500831946755397
1390.0,0.4874376039933444
1391.0,0.48074043261231275
1392.0,0.4728785357737105
1393.0,0.46414309484193
1394.0,0.455990016638935
1395.0,0.44725457570715466
1396.0,0.4393926788685524
1397.0,0.430657237936772
1398.0,0.42250415973377703
1399.0,0.4163893510815307
1400.0,0.40707154742096496
1401.0,0.3995008319467554
1402.0,0.3919301164725457
1403.0,0.3855241264559067
1404.0,0.37853577371048247
1405.0,0.37300332778702167
1406.0,0.3660149750415973
1407.0,0.35931780366056565
1408.0,0.35378535773710473
1409.0,0.3476705490848585
1410.0,0.3430116472545756
1411.0,0.33747920133111475
1412.0,0.3325291181364392
1413.0,0.3290349417637271
1414.0,0.32437603993344427
1415.0,0.32029950083194675
1416.0,0.3168053244592346
1417.0,0.31331114808652244
1418.0,0.3106905158069883
1419.0,0.30748752079866887
1420.0,0.30311980033277863
1421.0,0.3010815307820299
1422.0,0.2984608985024958
1423.0,0.295549084858569
1424.0,0.29351081530782025
1425.0,0.29118136439267883
1426.0,0.2894342762063228
1427.0,0.28739600665557397
1428.0,0.2859400998336106
1429.0,0.2841930116472545
1430.0,0.2818635607321131
1431.0,0.2809900166389351
1432.0,0.279242928452579
1433.0,0.2780782029950083
1434.0,0.2772046589018302
1435.0,0.2772046589018302
1436.0,0.2751663893510815
1437.0,0.27400166389351077
1438.0,0.27400166389351077
1439.0,0.2728369384359401
1440.0,0.27167221297836935
1441.0,0.27079866888519133
1442.0,0.27021630615640596
1443.0,0.2693427620632279
1444.0,0.2699251247920133
1445.0,0.26846921797004986
1446.0,0.26876039933444257
1447.0,0.26876039933444257
1448.0,0.26817803660565714
1449.0,0.26788685524126454
1450.0,0.26846921797004986
1451.0,0.2681780366056572
1452.0,0.26876039933444257
1453.0,0.26846921797004986
1454.0,0.26788685524126454
1455.0,0.2675956738768719
1456.0,0.26817803660565714
1457.0,0.26817803660565714
1458.0,0.2681780366056572
1459.0,0.2693427620632279
1460.0,0.26934276206322794
1461.0,0.26963394342762054
1462.0,0.2705074875207987
1463.0,0.27079866888519133
1464.0,0.27138103161397675
1465.0,0.2722545757071547
1466.0,0.27254575707154743
1467.0,0.27400166389351077
1468.0,0.27429284525790343
1469.0,0.2751663893510815
1470.0,0.27691347753743756
1471.0,0.2789517470881864
1472.0,0.28040765391014966
1473.0,0.28157237936772045
1474.0,0.2824459234608985
1475.0,0.2841930116472545
1476.0,0.28623128119800334
1477.0,0.28797836938435933
1478.0,0.2894342762063227
1479.0,0.2914725457570715
1480.0,0.29234608985024957
1481.0,0.29496672212978364
1482.0,0.29642262895174704
1483.0,0.29816971713810314
1484.0,0.29991680532445925
1485.0,0.30224625623960066
1486.0,0.30428452579034937
1487.0,0.30544925124792005
1488.0,0.30719633943427616
1489.0,0.3095257903494176
1490.0,0.3112728785357737
1491.0,0.3130199667221297
1492.0,0.3144758735440932
1493.0,0.3162229617304492
1494.0,0.3185524126455907
1495.0,0.32029950083194675
1496.0,0.32262895174708817
1497.0,0.3237936772046589
1498.0,0.326414309484193
1499.0,0.328161397670549
1500.0,0.3304908485856905
1501.0,0.33223793677204655
1502.0,0.33427620632279526
1503.0,0.33660565723793673
1504.0,0.3386439267886855
1505.0,0.34126455906821956
1506.0,0.3430116472545756
1507.0,0.344467554076539
1508.0,0.34650582362728777
1509.0,0.34825291181364393
1510.0,0.35029118136439263
1511.0,0.352620632279534
1512.0,0.35436772046589016
1513.0,0.35669717138103163
1514.0,0.35873544093178034
1515.0,0.359900166389351
1516.0,0.3625207986688852
1517.0,0.36397670549084854
1518.0,0.3660149750415973
1519.0,0.3674708818635607
1520.0,0.36921797004991674
1521.0,0.3712562396006655
1522.0,0.3738768718801996
1523.0,0.375332778702163
1524.0,0.3770798668885191
1525.0,0.37824459234608976
1526.0,0.3805740432612313
1527.0,0.3823211314475874
1528.0,0.38406821963394333
1529.0,0.3858153078202995
1530.0,0.3881447587354409
1531.0,0.38930948419301165
1532.0,0.3910565723793677
1533.0,0.3925124792013311
1534.0,0.3942595673876872
1535.0,0.39629783693843595
1536.0,0.39804492512479195
1537.0,0.39891846921797003
1538.0,0.40008319467554077
1539.0,0.40183028286189676
1540.0,0.40357737104825286
1541.0,0.4056156405990016
1542.0,0.4073627287853577
1543.0,0.40881863560732107
1544.0,0.41027454242928446
1545.0,0.41173044925124785
1546.0,0.41347753743760396
1547.0,0.4149334442595673
1548.0,0.41609816971713803
1549.0,0.41726289517470877
1550.0,0.41900998336106476
1551.0,0.4201747088186356
1552.0,0.42133943427620624
1553.0,0.42279534109816974
1554.0,0.4245424292845257
1555.0,0.42628951747088184
1556.0,0.42803660565723783
1557.0,0.4292013311148086
1558.0,0.43007487520798665
1559.0,0.4309484193011647
1560.0,0.4321131447587354
1561.0,0.43386023294509146
1562.0,0.43415141430948406
1563.0,0.4353161397670549
1564.0,0.4376455906821963
1565.0,0.43851913477537435
1566.0,0.4393926788685524
1567.0,0.44084858569051577
1568.0,0.44201331114808645
1569.0,0.4425956738768718
1570.0,0.4440515806988352
1571.0,0.44492512479201324
1572.0,0.44638103161397663
1573.0,0.44667221297836934
1574.0,0.4484193011647254
1575.0,0.4498752079866888
1576.0,0.4507487520798668
1577.0,0.45162229617304483
1578.0,0.4522046589018302
1579.0,0.4530782029950083
1580.0,0.4545341098169716
1581.0,0.45569883527454236
1582.0,0.4565723793677204
1583.0,0.4574459234608984
1584.0,0.45831946755407654
1585.0,0.4591930116472545
1586.0,0.45948419301164717
1587.0,0.46152246256239593
1588.0,0.46297836938435927
1589.0,0.463269550748752
1590.0,0.46356073211314475
1591.0,0.46443427620632277
1592.0,0.46501663893510814
1593.0,0.46589018302828616
1594.0,0.46734608985024956
1595.0,0.4682196339434276
1596.0,0.46909317803660555
1597.0,0.4702579034941764
1598.0,0.4720049916805324
1599.0,0.472296173044925
1600.0,0.47346089850249584
1601.0,0.4737520798668885
1602.0,0.4752079866888519
1603.0,0.4757903494176372
1604.0,0.4766638935108153
1605.0,0.47695507487520794
1606.0,0.4772462562396006
1607.0,0.4781198003327787
1608.0,0.47870216306156405
1609.0,0.47957570715474207
1610.0,0.47957570715474207
1611.0,0.48103161397670546
1612.0,0.4813227953410982
1613.0,0.4827787021630615
1614.0,0.4833610648918469
1615.0,0.4842346089850249
1616.0,0.4845257903494176
1617.0,0.48539933444259564
1618.0,0.485108153078203
1619.0,0.4856905158069883
1620.0,0.4865640599001664
1621.0,0.48685524126455904
1622.0,0.48772878535773706
1623.0,0.4888935108153078
1624.0,0.4900582362728784
1625.0,0.4903494176372712
1626.0,0.4900582362728785
1627.0,0.4900582362728784
1628.0,0.4909317803660565
1629.0,0.4912229617304492
1630.0,0.49151414309484187
1631.0,0.49238768718801984
1632.0,0.4926788685524126
1633.0,0.4932612312811979
1634.0,0.4935524126455906
1635.0,0.49413477537437606
1636.0,0.49442595673876866
1637.0,0.4947171381031613
1638.0,0.495881863560732
1639.0,0.495881863560732
1640.0,0.4961730449251248
1641.0,0.4967554076539101
1642.0,0.4976289517470881
1643.0,0.4976289517470881
1644.0,0.4982113144758734
1645.0,0.4982113144758734
1646.0,0.49879367720465884
1647.0,0.49879367720465884
1648.0,0.49733777038269544
1649.0,0.49850249584026624
1650.0,0.49937603993344415
1651.0,0.49850249584026624
1652.0,0.49850249584026624
1653.0,0.49792013311148076
1654.0,0.4982113144758736
1655.0,0.49821131447587347
1656.0,0.49850249584026624
1657.0,0.49733777038269544
1658.0,0.4967554076539101
1659.0,0.49733777038269544
1660.0,0.49704658901830284
1661.0,0.4961730449251247
1662.0,0.49559068219633934
1663.0,0.4964642262895174
1664.0,0.49588186356073216
1665.0,0.49559068219633934
1666.0,0.4947171381031613
1667.0,0.4938435940099833
1668.0,0.4935524126455906
1669.0,0.4935524126455906
1670.0,0.49413477537437606
1671.0,0.49588186356073205
1672.0,0.49559068219633934
1673.0,0.4952995008319467
1674.0,0.4947171381031613
1675.0,0.49413477537437606
1676.0,0.49442595673876866
1677.0,0.4947171381031613
1678.0,0.49413477537437606
1679.0,0.4932612312811979
1680.0,0.4923876871880199
1681.0,0.4918053244592345
1682.0,0.4912229617304492
1683.0,0.4909317803660565
1684.0,0.4909317803660565
1685.0,0.49064059900166385
1686.0,0.4897670549084858
1687.0,0.4894758735440931
1688.0,0.4886023294509151
1689.0,0.4886023294509151
1690.0,0.4880199667221298
1691.0,0.4874376039933444
1692.0,0.4865640599001663
1693.0,0.4865640599001664
1694.0,0.485108153078203
1695.0,0.4848169717138104
1696.0,0.4845257903494176
1697.0,0.4827787021630615
1698.0,0.48306988352745417
1699.0,0.48248752079866886
1700.0,0.4813227953410982
1701.0,0.4804492512479201
1702.0,0.4798668885191347
1703.0,0.4801580698835274
1704.0,0.47928452579034936
1705.0,0.47870216306156405
1706.0,0.4772462562396006
1707.0,0.4763727121464226
1708.0,0.47579034941763726
1709.0,0.4752079866888519
1710.0,0.4743344425956738
1711.0,0.4731697171381032
1712.0,0.4722961730449251
1713.0,0.4720049916805324
1714.0,0.4714226289517471
1715.0,0.47025790349417634
1716.0,0.4708402662229617
1717.0,0.4693843594009983
1718.0,0.469675540765391
1719.0,0.46880199667221295
1720.0,0.4679284525790349
1721.0,0.46734608985024956
1722.0,0.46763727121464227
1723.0,0.46763727121464227
1724.0,0.46647254575707153
1725.0,0.46647254575707153
1726.0,0.46589018302828616
1727.0,0.46618136439267877
1728.0,0.46443427620632277
1729.0,0.4647254575707154
1730.0,0.46501663893510814
1731.0,0.4641430948419301
1732.0,0.46356073211314475
1733.0,0.4632695507487521
1734.0,0.46239600665557395
1735.0,0.46152246256239604
1736.0,0.46123128119800333
1737.0,0.46123128119800333
1738.0,0.4603577371048252
1739.0,0.46006655574043254
1740.0,0.4591930116472545
1741.0,0.4591930116472545
1742.0,0.45861064891846914
1743.0,0.4580282861896838
1744.0,0.4568635607321131
1745.0,0.45686356073211304
1746.0,0.4562811980033277
1747.0,0.455990016638935
1748.0,0.4554076539101497
1749.0,0.45424292845257896
1750.0,0.45336938435940094
1751.0,0.45278702163061557
1752.0,0.45191347753743755
1753.0,0.45103993344425947
1754.0,0.45045757071547415
1755.0,0.44900166389351076
1756.0,0.44871048252911805
1757.0,0.44783693843594
1758.0,0.446963394342762
1759.0,0.44754575707154737
1760.0,0.446963394342762
1761.0,0.44579866888519126
1762.0,0.44521630615640595
1763.0,0.4446339434276206
1764.0,0.4446339434276206
1765.0,0.4440515806988352
1766.0,0.4431780366056572
1767.0,0.4425956738768717
1768.0,0.4431780366056572
1769.0,0.4428868552412645
1770.0,0.4425956738768718
1771.0,0.44201331114808645
1772.0,0.4414309484193011
1773.0,0.44055740432612306
1774.0,0.4408485856905157
1775.0,0.4405574043261231
1776.0,0.44084858569051577
1777.0,0.4405574043261231
1778.0,0.4402662229617304
1779.0,0.4411397670549085
1780.0,0.43997504159733775
1781.0,0.44055740432612306
1782.0,0.4402662229617304
1783.0,0.43968386023294503
1784.0,0.4399750415973377
1785.0,0.4393926788685524
1786.0,0.43997504159733775
1787.0,0.4399750415973377
1788.0,0.4393926788685523
1789.0,0.4402662229617303
1790.0,0.4402662229617304
1791.0,0.43997504159733775
1792.0,0.44055740432612306
1793.0,0.4411397670549085
1794.0,0.4417221297836938
1795.0,0.4414309484193011
1796.0,0.44230449251247916
1797.0,0.4417221297836938
1798.0,0.4423044925124791
1799.0,0.4417221297836938
1800.0,0.4425956738768718
1801.0,0.4431780366056572
1802.0,0.44376039933444256
1803.0,0.44376039933444256
1804.0,0.4431780366056572
1805.0,0.4431780366056572
1806.0,0.4446339434276206
1807.0,0.44492512479201324
1808.0,0.4434692179700499
1809.0,0.4443427620632279
1810.0,0.4440515806988352
1811.0,0.44492512479201324
1812.0,0.4457986688851913
1813.0,0.4452163061564059
1814.0,0.4455074875207986
1815.0,0.4455074875207986
1816.0,0.44550748752079855
1817.0,0.44579866888519126
1818.0,0.4463810316139767
1819.0,0.44667221297836934
1820.0,0.44725457570715466
1821.0,0.44667221297836934
1822.0,0.446089850249584
1823.0,0.44579866888519126
1824.0,0.44579866888519126
1825.0,0.4455074875207986
1826.0,0.4455074875207986
1827.0,0.4452163061564059
1828.0,0.4452163061564059
1829.0,0.4446339434276206
1830.0,0.4452163061564059
1831.0,0.4446339434276206
1832.0,0.4440515806988352
1833.0,0.44492512479201324
1834.0,0.4440515806988352
1835.0,0.44346921797004984
1836.0,0.4431780366056572
1837.0,0.44230449251247916
1838.0,0.44201331114808645
1839.0,0.44143094841930114
1840.0,0.4402662229617304
1841.0,0.4399750415973377
1842.0,0.43910149750415967
1843.0,0.437936772046589
1844.0,0.4364808652246256
1845.0,0.43531613976705485
1846.0,0.4341514143094842
1847.0,0.4335690515806987
1848.0,0.4309484193011647
1849.0,0.42949251247920134
1850.0,0.42716306156405986
1851.0,0.42570715474209636
1852.0,0.423377703826955
1853.0,0.4204658901830282
1854.0,0.4175540765391014
1855.0,0.4158069883527453
1856.0,0.41202163061564057
1857.0,0.40794509151414304
1858.0,0.40532445923460897
1859.0,0.4015391014975041
1860.0,0.39746256239600664
1861.0,0.3933860232945091
1862.0,0.38901830282861893
1863.0,0.38435940099833615
1864.0,0.3791181364392679
1865.0,0.3741680532445923
1866.0,0.3686356073211314
1867.0,0.3625207986688852
1868.0,0.3555324459234609
1869.0,0.3485440931780366
1870.0,0.34184692179700493
1871.0,0.3334026622296173
1872.0,0.32437603993344427
1873.0,0.3162229617304492
1874.0,0.3069051580698835
1875.0,0.2984608985024958
1876.0,0.2891430948419301
1877.0,0.27924292845257903
1878.0,0.2705074875207987
1879.0,0.2626455906821963
1880.0,0.2533277870216306
1881.0,0.2451747088186356
1882.0,0.23556572379367718
1883.0,0.22770382695507485
1884.0,0.2186772046589018
1885.0,0.2096505823627288
1886.0,0.20004159733777038
1887.0,0.19217970049916805
1888.0,0.18344425956738766
1889.0,0.175
1890.0,0.16684692179700497
1891.0,0.15869384359400998
1892.0,0.1510648918469218
1893.0,0.1442221297836938
1894.0,0.13764143094841927
1895.0,0.13272046589018302
1896.0,0.12753743760399333
1897.0,0.12244176372712146
1898.0,0.11731697171381032
1899.0,0.1126871880199667
1900.0,0.10837770382695505
1901.0,0.10435940099833609
1902.0,0.10013727121464225
1903.0,0.09728369384359399
1904.0,0.09402246256239599
1905.0,0.09116888519134773
1906.0,0.08886855241264557
1907.0,0.08659733777038268
1908.0,0.08412229617304491
1909.0,0.08220049916805323
1910.0,0.08045341098169716
1911.0,0.07870632279534108
1912.0,0.07695923460898502
1913.0,0.07524126455906821
1914.0,0.07492096505823627
1915.0,0.07524126455906821
1916.0,0.073698003327787
1917.0,0.07270798668885191
1918.0,0.07192179700499167
1919.0,0.0717179700499168
1920.0,0.07104825291181363
1921.0,0.07049500831946755
1922.0,0.07101913477537437
1923.0,0.07078618968386023
1924.0,0.06959234608985024
1925.0,0.06967970049916804
1926.0,0.06921381031613975
1927.0,0.0694467554076539
1928.0,0.06895174708818634
1929.0,0.06860232945091513
1930.0,0.06799084858569052
1931.0,0.06784525790349417
1932.0,0.06860232945091513
1933.0,0.06825291181364393
1934.0,0.06854409317803659
1935.0,0.06906821963394343
1936.0,0.06976705490848585
1937.0,0.06956322795341098
1938.0,0.07014559068219633
1939.0,0.07029118136439268
1940.0,0.06959234608985024
1941.0,0.070436772046589
1942.0,0.0709900166389351
1943.0,0.07072795341098169
1944.0,0.0710773710482529
1945.0,0.07145590682196339
1946.0,0.07279534109816971
1947.0,0.07288269550748752
1948.0,0.07331946755407653
1949.0,0.07349417637271215
1950.0,0.07419301164725456
1951.0,0.07460066555740431
1952.0,0.07550332778702161
1953.0,0.0757945091514143
1954.0,0.07672628951747087
1955.0,0.07742512479201331
1956.0,0.07722129783693842
1957.0,0.07780366056572378
1958.0,0.07867720465890182
1959.0,0.07905574043261229
1960.0,0.07972545757071546
1961.0,0.08170549084858568
1962.0,0.08196755407653909
1963.0,0.0828702163061564
1964.0,0.08362728785357737
1965.0,0.08394758735440931
1966.0,0.08438435940099832
1967.0,0.08566555740432612
1968.0,0.08618968386023294
1969.0,0.08659733777038268
1970.0,0.08752911813643925
1971.0,0.0890432612312812
1972.0,0.09023710482529117
1973.0,0.0906738768718802
1974.0,0.09073211314475872
1975.0,0.09247920133111479
1976.0,0.09335274542429281
1977.0,0.09463394342762062
1978.0,0.09489600665557403
1979.0,0.0961189683860233
1980.0,0.09725457570715473
1981.0,0.09821547420965059
1982.0,0.09961314475873544
1983.0,0.1000790349417637
1984.0,0.10150582362728784
